"pid","popgrp","mar","rel","geo2011","ppincome","hhsizer","age","anni_convivenza","anni_istruzione"
319330,1,1,2,1,1266.66666666667,3,70,33,8
724750,2,1,2,2,1625,4,33,7,11
322739,2,1,2,2,1625,4,45,7,6
307167,1,1,2,2,9375,4,59,25,13.5
307160,1,1,2,2,9375,4,53,25,12
724261,1,1,2,1,107.5,8,57,22,5
768375,1,1,2,2,5033.33333333333,3,34,1,12
502214,2,1,2,2,5033.33333333333,3,29,1,12
702569,1,2,2,1,1012.72419084821,7,62,6,5
319008,1,1,3,1,8550,2,59,27,15
315254,1,1,2,1,8550,2,62,27,12
703253,1,2,2,1,2960,3,27,1,10
581884,1,1,2,2,4042.150390625,2,48,6,10
740891,1,1,2,3,9450,2,34,3,15
304131,1,1,2,3,9450,2,30,3,15
787087,1,2,2,2,375,2,42,20,11
307201,1,2,1,2,375,2,44,20,11
717977,1,1,2,1,390,6,18,1,6
795191,1,1,2,1,390,6,26,1,9
315645,1,1,6,2,1507.27571614583,9,65,15,11
315632,1,1,2,2,1507.27571614583,9,55,15,10
766821,1,1,2,1,1571.93154296875,5,67,42,8
726874,1,1,2,1,1571.93154296875,5,70,42,10
766557,1,1,2,2,1876,5,31,4,12
501123,1,2,2,2,1876,5,33,12,12
665139,3,1,2,2,4875,4,44,10,13.5
624196,3,1,2,2,4875,4,36,10,12
318138,1,1,2,3,17000,2,35,9,16
694471,4,2,2,2,2337.5,4,43,8,10
781573,1,1,2,1,1302.13907877604,3,45,8,11
581547,1,1,2,1,1302.13907877604,3,51,8,8
738702,1,1,2,2,821.428571428571,7,69,42,5
321550,2,2,2,2,865,6,35,4,9
737439,2,2,2,2,865,6,39,4,1
301716,1,2,2,2,3980,2,31,1,11
661409,4,1,2,2,18172.5859375,2,72,39,10
648102,4,1,2,2,18172.5859375,2,67,39,13.5
720089,1,1,2,1,884.887084960938,4,69,42,7
381436,1,1,2,1,884.887084960938,4,71,42,4
733688,1,2,1,1,825.87646484375,3,61,31,0
669286,4,1,2,2,11125,4,45,13,15
673686,4,1,2,2,11125,4,49,13,15
794506,1,1,2,2,11166.6666666667,3,31,6,13.5
310979,1,1,2,2,11166.6666666667,3,33,6,15
307797,1,1,2,1,483.333333333333,6,39,3,6
319641,4,1,2,3,2935.92494419643,7,68,43,13.5
730760,4,1,2,3,2935.92494419643,7,33,8,13.5
319619,4,1,2,3,2935.92494419643,7,70,43,12
311402,2,2,4,2,1600,2,62,38,10
791451,1,2,1,1,456.363636363636,11,42,3,6
737140,2,1,2,2,1623.19604492188,8,33,1,7
713347,2,2,2,2,1623.19604492188,8,22,4,9
737012,2,1,2,2,1623.19604492188,8,38,11,8
307350,1,2,2,2,3500,2,50,31,8
316897,2,1,2,2,7975,4,62,37,10
322835,2,1,2,2,7975,4,61,37,9
617449,4,1,2,2,29000,2,69,32,12
650119,4,1,2,2,29000,2,74,32,16.5
661988,3,1,2,2,3266.66666666667,6,31,2,12
322518,2,1,2,2,5220,5,48,16,16
322517,2,1,2,2,5220,5,45,16,13.5
734939,2,1,2,2,4865.93131510417,6,58,35,6
734026,2,1,2,2,4865.93131510417,6,61,36,9.5
309155,1,1,2,2,550,4,38,13,11
309116,1,1,2,2,550,4,46,13,12
734562,1,2,2,2,499.5373046875,5,53,8,12
706932,1,1,2,1,235,8,47,7,10
310832,1,1,2,1,1000,1,56,10,4
323032,1,1,2,2,1066.66666666667,6,49,19,12
319363,1,1,2,1,776.666666666667,6,63,40,2
319373,1,1,6,1,776.666666666667,6,73,40,0
309234,1,2,2,2,1550,3,65,17,8
309243,1,2,2,2,1550,3,49,17,12
307158,1,1,2,2,975,8,60,32,8
582920,1,1,2,2,975,8,63,32,8
682113,4,1,2,2,20000,2,64,40,12
722591,4,1,2,2,16322.3974609375,2,76,53,13.5
322440,4,1,2,2,16322.3974609375,2,75,53,12
317627,1,2,2,2,2840.78881835938,2,31,6,8
790930,1,2,2,2,2840.78881835938,2,28,4,10
315773,1,2,6,2,1885,4,33,9,12
706888,2,1,2,2,6120,5,58,24,11
715775,1,1,2,2,20000,3,33,2,13.5
302421,1,1,2,2,20000,3,28,2,13.5
304690,1,1,2,2,8000,1,54,17,6
501714,1,2,1,1,854.38623046875,2,25,5,12
771094,1,2,1,1,854.38623046875,2,19,4,10
304852,1,1,2,1,3375,4,28,3,12.5
318841,1,1,6,1,5246.30631510417,6,80,58,8
321974,1,1,2,1,5246.30631510417,6,71,58,5
748237,1,1,6,2,1442.5,4,52,35,7
311405,2,1,2,2,1166.66666666667,3,56,11,8
311406,1,1,2,2,1166.66666666667,3,56,20,11
314021,1,1,2,1,1711.76674107143,7,77,45,2
736392,1,1,2,1,1711.76674107143,7,83,45,0
313778,1,2,1,1,1053.33333333333,3,42,13,7
796616,1,2,2,1,1053.33333333333,3,42,12,8
301843,1,1,2,2,2354.62890625,5,38,12,11
301849,1,1,2,2,2354.62890625,5,42,12,11
724117,1,2,2,2,140,3,36,13,9
302801,1,2,2,2,140,3,40,13,9
314401,1,2,2,2,2531.1513671875,4,35,12,12
712492,1,2,2,2,2531.1513671875,4,34,12,13.5
734802,1,1,6,1,278.571428571429,7,58,22,12.5
735011,1,1,2,1,278.571428571429,7,52,22,10
302821,1,1,2,2,10833.3333333333,3,50,20,13.5
305647,1,1,2,2,10833.3333333333,3,44,20,13.5
760670,1,2,2,2,5350,2,26,1,11
401998,1,2,2,2,5350,2,24,1,9.5
304242,1,1,2,2,5000,4,44,9,11
754182,1,1,2,2,5000,4,44,9,12
725181,1,1,2,2,20000,3,51,14,13.5
697798,4,1,2,2,8500,2,60,44,10
658875,4,1,2,2,8500,2,67,44,12
786506,1,2,1,1,927.777777777778,9,44,8,10
313752,1,2,1,1,927.777777777778,9,42,18,9
319021,1,1,2,2,1230,5,49,17,11
319020,1,1,6,2,1230,5,60,17,10
307407,4,2,2,2,3700,3,60,3,10
748295,4,2,2,2,3700,3,55,3,10
318443,1,1,2,1,13300,1,52,25,6
301079,1,1,2,2,747.47705078125,9,48,31,6
301255,1,1,2,2,747.47705078125,9,50,31,11
582891,1,1,2,1,1875,10,60,32,4
314984,1,1,2,1,1875,10,63,32,0
321881,2,1,2,2,625,8,60,37,2
320612,2,1,2,2,625,8,58,37,7
311055,1,1,2,1,1180,4,70,30,8
311056,1,1,2,1,1180,4,56,30,12
323067,2,1,2,3,1629.9810546875,5,38,8,7
323066,2,1,2,3,1629.9810546875,5,37,9,9
778102,2,2,2,2,1050,2,41,4,10.5
501988,2,2,2,2,1050,2,38,4,10
302393,1,1,2,1,1267.77777777778,9,50,24,11
708586,1,2,2,2,287,5,20,3,11
306768,1,1,2,2,250,3,39,1,11
311210,1,1,2,2,2100,3,65,39,13.5
311234,1,1,2,2,2100,3,61,39,9.5
783645,2,2,2,3,968.333333333333,6,41,3,6
323995,2,2,2,3,968.333333333333,6,66,4,0
323037,1,1,2,2,700,6,42,9,9.5
323036,1,1,6,2,700,6,45,9,9.5
708246,1,1,6,1,411.041639539931,9,54,32,10
743415,1,1,6,1,411.041639539931,9,53,32,9
317962,1,1,2,2,8987.85546875,4,49,24,16.5
317974,1,1,2,2,8987.85546875,4,54,25,13.5
301534,1,1,2,1,468.888888888889,9,66,35,0
301537,1,1,2,1,468.888888888889,9,52,35,8
633745,4,1,2,2,30000,2,66,18,9.5
628619,4,1,2,2,30000,2,57,18,12.5
403665,1,1,6,3,750,2,24,5,5
304458,1,1,2,2,1580,5,35,7,9.5
318095,1,1,1,1,1893.63537597656,1,60,30,0
724717,1,2,6,1,251.365647536058,13,50,23,8
724718,1,2,6,1,251.365647536058,13,43,23,4
623940,4,1,2,2,51567.1171875,2,56,33,15
652555,4,1,2,2,51567.1171875,2,57,33,12
306358,1,1,2,2,5400,2,64,44,8
306392,1,1,6,2,5400,2,73,44,8
305034,1,1,2,1,628.3400390625,5,35,10,10
311165,1,1,6,1,628.3400390625,5,46,10,9.5
591132,2,1,2,2,6833.33333333333,3,37,5,13.5
310588,1,1,1,2,2333.33333333333,3,52,6,9.5
717260,1,1,1,2,2333.33333333333,3,40,6,9
780959,1,1,2,2,1240,5,40,8,12
728929,1,1,2,2,1240,5,38,8,12
707147,1,2,2,2,536.666666666667,3,35,4,12
302053,1,2,2,2,536.666666666667,3,38,4,12
303095,1,1,2,1,15975,4,34,6,15
732748,1,1,2,1,15975,4,32,6,15
582473,1,1,2,3,996.631293402778,9,58,10,0
311445,4,1,2,3,13765.775390625,2,60,36,16.5
311449,4,1,2,3,13765.775390625,2,62,36,13.5
322044,2,1,2,3,2106.5927734375,6,74,49,7
323335,2,1,2,3,2106.5927734375,6,50,19,9.5
323346,2,1,2,3,2106.5927734375,6,54,19,7
322732,2,1,2,3,2106.5927734375,6,75,49,0
313895,1,1,2,1,494.883697509766,8,36,4,10
764163,1,2,6,1,2750,2,30,2,11
316143,1,2,6,1,2750,2,30,2,11
591128,2,2,2,2,2185,4,32,2,7
642917,4,1,2,2,12500,2,73,46,13.5
685789,4,1,2,2,12500,2,77,46,13.5
312376,1,1,2,1,506.666666666667,3,33,2,12
381393,1,1,2,1,1985.86120605469,4,47,19,0
302500,1,1,2,1,4180,5,50,11,12
309635,1,1,2,1,4180,5,50,11,12
319409,1,1,2,1,2854.16666666667,3,46,15,10
319912,1,1,2,1,2854.16666666667,3,38,15,9
731138,2,2,2,2,3320.591796875,3,31,8,16.5
317102,1,1,6,1,1446.74365234375,6,48,10,12
323516,2,1,2,2,1435,4,35,11,12.5
682904,4,1,2,2,18925,4,34,10,12
305177,1,1,2,1,7173.33333333333,6,37,10,11
308361,1,1,2,1,7173.33333333333,6,44,10,12
402620,1,2,2,2,827.856506347656,4,24,2,12
306746,1,2,2,2,966.666666666667,3,73,32,0
323202,1,1,2,2,900,3,52,12,7
323203,1,1,2,2,900,3,42,12,12
310118,1,1,2,2,789.423409598214,7,69,28,10
310120,1,1,6,2,789.423409598214,7,72,28,7
311604,1,1,2,2,1722.92004394531,8,56,33,7
311605,1,1,2,2,1722.92004394531,8,52,34,7
309408,1,1,2,2,277.5,4,45,20,4
304543,1,1,2,2,277.5,4,49,20,8
755372,1,1,2,1,379.614176432292,9,60,32,10
766075,1,1,2,1,379.614176432292,9,60,32,8
317789,1,1,2,1,576.315789473684,19,43,11,3
583107,1,1,2,2,3800,1,33,1,12
774564,1,1,2,2,340,4,52,30,9.5
309652,1,2,2,1,2450,6,36,10,12.5
788132,1,2,2,1,2450,6,36,10,11
665727,3,1,4,2,18000,4,37,3,15
790550,1,2,2,2,4650,2,36,5,9.5
752641,1,1,2,1,921.936604817708,6,65,20,0
321858,4,1,2,2,8510,5,46,22,12
321859,4,1,2,2,8510,5,47,22,11
311117,1,1,2,2,3935,4,27,4,15
745043,1,1,1,1,766.666666666667,3,74,55,0
321745,1,2,1,2,1500,2,63,32,11
591095,2,1,2,2,2950,2,64,13,0
323880,2,1,2,2,2950,2,85,13,0
732648,1,1,2,2,3694.52799479167,3,35,10,10.5
323984,1,1,2,2,3694.52799479167,3,40,10,12.5
311228,1,1,2,2,5500,2,49,1,16.5
707633,2,2,1,2,1178.33333333333,6,29,7,10
403178,2,2,1,2,1178.33333333333,6,22,7,10
320504,2,1,2,2,802.901204427083,9,38,7,8
308952,1,1,2,2,3817.5,4,33,6,12
591431,1,1,1,2,1270,5,34,2,11
765723,1,1,2,2,1270,5,65,30,0
320800,1,2,2,1,1220,3,33,8,9
772182,1,1,2,1,1212.32840401786,7,51,25,13.5
616600,4,1,2,2,26500,2,77,55,12
673340,4,1,2,2,26500,2,78,55,15
302493,1,1,2,1,540,5,49,30,9.5
764854,1,1,2,2,4600,3,44,8,16.5
304726,1,1,2,2,4600,3,33,8,12
312768,1,1,6,1,337.614013671875,11,55,26,0
312742,1,1,6,1,337.614013671875,11,60,26,0
582153,2,1,2,2,3200,5,32,4,13.5
741839,2,1,2,2,3200,5,32,4,10
306292,1,2,2,2,1257.66666666667,6,29,3,9
748638,1,2,2,2,1257.66666666667,6,30,3,10
302730,1,1,2,2,15600.046875,10,62,33,10
302731,1,1,2,2,15600.046875,10,58,33,8
722922,1,1,2,1,2099.60221354167,3,63,39,8
314410,1,1,2,1,2099.60221354167,3,67,39,5
762348,2,1,2,2,1438.56103515625,4,35,9,12
591400,2,1,2,2,1600,2,73,9,9
591086,2,1,2,2,1600,2,76,9,10
733231,1,1,2,1,3075,4,77,20,6
306038,1,1,2,2,1630,6,73,57,8
306037,1,1,2,2,1630,6,74,57,6
671422,3,1,2,2,10000,3,56,26,12.5
647391,3,1,2,2,10000,3,50,26,12.5
309898,1,1,2,2,7968.75,8,51,32,7
309897,1,1,2,2,7968.75,8,59,32,7
407109,1,2,2,1,2554.16666666667,6,25,5,16.5
313072,1,1,2,1,2554.16666666667,6,53,20,9
770898,1,1,6,1,630.210671164773,11,39,1,7
751020,1,1,6,1,630.210671164773,11,34,1,15
686485,1,1,2,2,12571.4285714286,7,42,5,15
608665,3,1,5,2,7500,2,58,30,10
692742,4,1,2,2,19150,2,64,7,13.5
650495,4,1,2,2,19150,2,67,7,16
733145,1,1,2,2,2016,3,39,5,9
304272,1,1,2,2,2016,3,51,5,9.5
322765,2,1,2,2,4333.33333333333,3,59,20,13.5
322695,2,1,2,2,4333.33333333333,3,54,20,11
310428,1,1,2,2,1775,4,37,11,9.5
788827,1,1,2,1,520,8,37,4,9
314935,1,2,2,2,2150,2,37,6,13.5
716586,1,2,1,2,2150,2,35,9,11
305199,1,1,2,1,1374.28571428571,7,40,16,12
724111,1,2,2,1,1708.53381347656,4,60,10,7
304649,1,1,2,2,240,5,45,8,11
304650,1,1,2,2,240,5,48,16,8
735418,1,1,2,1,499.271538628472,9,29,9,10
303707,1,1,2,1,499.271538628472,9,30,9,10
583193,1,2,2,2,1400,1,32,11,10
306077,1,2,2,2,4406.66666666667,3,37,12,12
316841,1,2,2,1,659.875244140625,4,54,20,2
793727,1,1,2,1,659.875244140625,4,24,1,12
739493,2,1,2,2,1706,5,43,12,10
318690,1,2,2,1,508.75,8,43,18,10
746727,2,2,2,2,1252.5,8,31,5,10
773301,2,2,2,2,1252.5,8,38,5,9
391177,2,1,2,2,4675,4,47,3,13.5
726302,2,1,2,2,4675,4,37,4,12.5
773174,1,2,2,1,1993.75,4,37,10,11
317580,1,1,2,3,862.494140625,6,47,19,9
322167,1,1,2,3,862.494140625,6,54,19,4
786212,1,1,2,1,2750,4,59,34,13.5
752365,1,1,2,1,2750,4,65,34,10
309491,1,1,2,2,3305.57983398438,4,55,10,13.5
305821,1,2,1,1,1000,3,65,20,0
799619,1,2,1,2,366.509643554688,6,40,5,10
758249,1,2,2,2,366.509643554688,6,44,5,11
308975,1,1,2,2,897.87958984375,5,34,1,13.5
770712,1,1,2,1,410.889962332589,14,67,46,0
726583,1,1,2,1,410.889962332589,14,70,46,7
745129,1,2,2,2,375,4,32,3,5
304449,1,2,2,2,375,4,25,3,11
715498,1,2,2,1,3407.5,4,29,4,9.5
309110,1,2,2,1,3407.5,4,26,2,10
759547,1,1,2,1,2476,15,59,21,4
320142,1,2,1,1,2476,15,30,1,11
307286,1,1,2,1,2476,15,55,36,5
310323,1,2,2,2,233.333333333333,3,53,14,1
310322,1,2,2,2,233.333333333333,3,50,14,2
312939,3,1,5,2,2600,5,45,21,12
310517,3,1,5,2,2600,5,43,21,12
318595,1,1,2,1,840.871337890625,8,65,49,7
314052,1,1,2,1,840.871337890625,8,61,36,10
322903,4,1,2,2,1592.68544921875,5,52,27,9
322902,4,1,2,2,1592.68544921875,5,51,27,8
301265,1,2,1,1,1387.5,2,34,3,9.5
317811,1,1,2,1,2499.2,10,80,58,0
317810,1,1,2,1,2499.2,10,77,58,9
784226,1,2,2,1,2499.2,10,34,14,13.5
739952,1,1,2,2,2100,3,28,7,10
304083,1,1,2,1,4000,5,55,26,16
711165,1,1,2,1,4000,5,65,26,8
311959,1,1,7,1,568.942504882812,8,62,40,3
319047,1,2,2,2,1200,5,33,10,11
724771,2,2,2,2,1200,5,29,10,10
607428,4,1,2,2,9000,2,69,44,10
610495,4,1,2,2,9000,2,68,44,10
788396,1,2,1,1,707.9474609375,5,41,15,8
731455,1,2,2,1,707.9474609375,5,41,15,10
774518,1,1,2,2,4855.0302734375,2,57,24,6
755067,1,1,7,1,330,7,53,32,8
774554,1,1,7,1,330,7,60,32,0
783692,1,1,2,1,1604.43977864583,6,33,18,13.5
759030,1,2,2,1,366.666666666667,6,35,6,5
746965,1,2,2,1,366.666666666667,6,40,6,10
306863,2,2,2,2,1543.44970703125,6,53,25,6
582999,2,2,2,2,1543.44970703125,6,59,25,3
306273,1,1,2,2,2845,4,59,30,0
306272,1,1,2,2,2845,4,58,30,7
591282,1,1,2,2,2753.96044921875,2,57,19,9
409977,1,1,2,1,1600,2,18,3,8
752066,1,2,2,1,1600,2,62,45,3
751614,1,2,1,3,1128.15478515625,2,38,1,8
304266,1,2,1,3,1128.15478515625,2,32,1,0
313032,1,2,2,1,3900,1,39,4,12.5
320909,4,1,2,2,7625,4,48,15,15
321016,4,1,2,2,7625,4,44,15,16.5
308200,1,1,2,1,1943.9580078125,3,72,30,0
321068,2,1,2,2,1960,3,56,22,12
321071,2,1,2,2,1960,3,59,22,6
391166,1,2,2,2,2825,4,39,11,7
322230,1,2,2,2,2825,4,43,11,6
306525,1,2,2,2,1546,5,29,6,12
790343,1,2,2,2,1546,5,27,6,11
314565,1,2,2,2,1920,1,27,7,11
304358,1,1,2,1,5350,2,63,40,15
591712,1,1,2,1,5350,2,71,40,16
313263,1,1,6,3,1031.76920572917,6,61,4,6
313266,1,1,2,3,1031.76920572917,6,64,3,0
301426,1,1,2,2,7100,2,56,30,4
311317,1,1,2,2,7100,2,58,30,10
309264,1,2,2,2,1085.0376953125,5,50,12,3
309261,1,2,2,2,1085.0376953125,5,50,12,6
310860,1,1,2,3,2837.5,4,35,11,12
731567,1,1,2,3,2837.5,4,38,11,11
315055,1,2,2,1,1016.4369140625,5,42,10,7
726023,1,2,2,1,710,5,40,10,7
306186,1,2,2,1,710,5,40,10,11
771458,2,2,2,2,2116.66666666667,3,27,1,11
582267,2,2,2,2,2116.66666666667,3,28,2,10
310194,1,1,2,2,608.530327690972,9,68,48,6
310198,1,1,2,2,608.530327690972,9,70,48,1
313259,1,1,2,1,9038.2646484375,4,33,4,13.5
779988,1,1,2,1,9038.2646484375,4,32,4,13.5
770579,1,1,2,2,860,5,20,5,10
315918,1,2,2,2,860,5,25,5,9
769366,1,2,2,2,853.333333333333,3,42,5,8
304570,1,2,2,2,853.333333333333,3,31,5,9.5
323435,2,1,2,2,8250,2,52,4,8
779589,2,1,2,2,8250,2,48,4,10
320160,1,1,2,1,681.111111111111,9,55,3,3
320161,1,1,2,1,681.111111111111,9,45,5,9
606173,4,1,2,2,15000,1,61,31,13.5
773212,1,1,2,1,1220.83333333333,3,45,8,5
313854,1,1,2,1,1220.83333333333,3,71,8,6
303573,1,1,2,3,750,2,43,20,5
726009,1,1,2,3,750,2,45,20,8
638195,1,1,2,2,2396.66666666667,6,55,11,10
674019,1,1,2,2,2396.66666666667,6,56,11,13.5
302166,1,1,2,2,424.5,4,58,16,9.5
302165,1,1,2,2,424.5,4,44,16,11
754964,1,1,2,1,6214.37174479167,3,50,26,15
320154,1,1,2,2,1944,5,41,11,11
320155,1,1,2,2,1944,5,34,14,11
323970,1,2,2,2,1639.2939453125,3,41,8,11
733343,1,2,2,2,1639.2939453125,3,35,8,11
324206,2,1,2,2,1173.3701171875,3,61,34,7
324205,2,1,2,2,1173.3701171875,3,60,34,11
321209,2,1,2,3,2011.66666666667,6,70,30,0
707904,2,1,2,3,2011.66666666667,6,81,30,0
793674,2,1,2,3,2011.66666666667,6,47,18,5
705507,2,1,2,3,2011.66666666667,6,46,23,8
301295,1,1,2,1,2650,2,69,37,10
725984,1,1,2,1,2650,2,69,37,11
731056,1,2,2,1,1457.03385416667,3,45,23,11
679978,4,1,2,2,29500,4,41,10,13.5
652268,3,1,5,2,2000,5,37,22,9
624347,3,1,2,2,2000,5,43,22,12
591160,2,1,2,3,1132.47287326389,9,52,20,5
323873,2,1,2,3,1132.47287326389,9,56,19,0
316559,1,1,2,1,1475,4,47,29,8
310861,1,1,1,1,1579.96911621094,4,65,37,8
307773,1,2,2,2,1433.33333333333,3,30,1,11
305929,1,1,2,2,1044.44444444444,9,49,20,10
742488,1,2,2,2,1044.38256835938,4,19,5,8
391183,4,1,3,2,10116.446875,5,42,21,12.5
306384,1,1,2,2,10944.5,2,45,17,12
324178,2,2,4,2,1563.77483258929,7,37,1,10
306679,1,1,2,3,998.327270507812,4,59,37,0
720479,1,1,2,3,998.327270507812,4,66,38,0
318397,1,2,2,2,1500,1,30,2,9
310513,1,1,2,1,6800,3,36,6,16
746102,1,1,2,1,6800,3,43,6,11
317801,1,1,2,1,963.237630208333,6,55,23,7
317803,1,1,2,1,963.237630208333,6,52,23,12
765705,1,2,2,2,4000,2,34,4,12
324253,1,1,2,3,2457.5,4,41,17,6
322242,1,1,2,3,2457.5,4,39,17,8
317322,1,2,2,2,583.333333333333,3,64,20,7
317332,1,2,2,2,583.333333333333,3,59,20,11
591172,1,1,2,2,2253.33333333333,3,31,4,12
772316,1,1,2,2,2253.33333333333,3,31,4,9
770599,1,2,1,1,1230,6,25,4,12
311063,1,1,2,2,19333.3333333333,3,26,4,13.5
714715,1,1,2,2,19333.3333333333,3,31,4,9
310063,1,1,2,2,9700,5,40,13,13.5
655835,4,1,2,2,27600,4,51,21,18.5
623412,4,1,2,2,27600,4,51,21,12
744171,1,1,7,1,969,10,50,25,10
305038,1,1,2,2,872,5,53,35,4
310724,1,1,2,2,9500,4,59,29,13.5
656496,3,1,4,2,8125,4,38,7,12
306079,1,1,2,2,5800,1,48,5,3
788497,1,2,2,2,1561.09069824219,4,39,19,12
312922,1,2,2,2,1561.09069824219,4,35,19,12
582824,1,1,6,3,1641.31005859375,3,59,33,4
319642,2,1,2,2,470.225036621094,4,50,20,9.5
323546,2,1,2,2,715.555555555556,9,72,52,0
323551,2,1,2,2,715.555555555556,9,78,52,2
319991,1,2,2,2,320,7,37,20,9
779943,4,1,2,3,8333.33333333333,3,55,3,12
309521,4,1,2,3,8333.33333333333,3,60,3,9.5
317363,1,1,2,3,1371.12923177083,6,69,44,0
313756,1,1,2,3,1371.12923177083,6,79,44,0
318682,1,1,2,1,6100,1,29,4,10
633841,3,1,5,2,3072.49153645833,3,62,45,11
607690,3,1,5,2,3072.49153645833,3,57,45,10
733975,1,1,1,1,744.166666666667,6,68,32,0
310400,1,1,2,1,744.166666666667,6,73,50,0
381260,1,2,2,2,611.006958007812,3,40,2,9.5
784637,1,2,2,2,611.006958007812,3,36,2,12.5
311058,1,1,2,1,150,5,49,24,10
311675,2,2,2,2,2824,2,57,28,3
311676,2,2,2,2,2824,2,67,28,5
322233,3,1,4,2,9200,5,41,17,12
307541,3,1,4,2,9200,5,37,17,13.5
707856,1,1,2,2,645,4,45,12,10
701294,1,1,2,2,645,4,39,12,10
696620,4,1,2,2,11207.5576171875,2,71,50,12
301556,1,1,2,1,485,2,40,7,11
320769,4,1,2,2,31200,2,43,12,13.5
321180,4,1,2,2,31200,2,49,12,13.5
745271,1,1,2,2,383.333333333333,6,38,10,9.5
701190,1,1,2,2,383.333333333333,6,36,10,9.5
313567,1,1,6,1,8350,8,40,12,13.5
313591,1,1,6,1,8350,8,50,12,13.5
304947,1,1,2,2,1140,3,42,9,5
304948,1,1,2,2,1140,3,31,9,4
622595,1,1,2,2,16492,3,38,2,15
799496,1,2,1,2,3750,2,31,7,12
312633,1,2,2,1,333.333333333333,6,55,37,11
733901,1,1,2,2,5544.28076171875,4,35,6,12.5
501219,1,1,2,2,5544.28076171875,4,34,7,12.5
315032,1,1,2,3,1457.14285714286,7,56,22,4
710633,1,1,2,1,844.166666666667,12,59,26,1
711181,1,1,2,1,844.166666666667,12,56,26,1
788155,1,2,2,1,1070,3,33,2,12
302478,1,2,2,1,1070,3,27,2,12.5
306251,1,1,2,2,3244.33333333333,3,47,6,11
710827,1,2,2,2,700,3,56,17,6
719794,1,2,2,2,700,3,53,17,10
617586,4,1,2,2,13200,5,58,23,12.5
611574,4,1,2,2,13200,5,56,32,13.5
714879,1,2,2,2,1333.33333333333,3,35,11,9
304173,1,2,2,2,1333.33333333333,3,30,11,12
305976,1,2,2,2,2816.66666666667,6,61,7,10
723853,1,2,2,2,2816.66666666667,6,35,7,12
314112,1,1,2,1,569.165701729911,7,56,35,8
314113,1,1,2,1,569.165701729911,7,63,35,8
309039,1,1,2,1,1183.33333333333,6,72,15,0
309041,1,1,2,1,1183.33333333333,6,80,15,0
786997,1,2,2,3,2535,2,34,3,11
310398,1,2,1,3,2535,2,34,3,7
625548,3,1,2,2,9833.33333333333,6,27,3,13.5
692642,3,1,2,2,9833.33333333333,6,51,32,10
610457,3,1,2,2,9833.33333333333,6,27,4,12
730832,1,2,2,2,475,8,54,35,6
308764,1,1,2,1,992.857142857143,7,58,19,8
723912,1,1,2,1,992.857142857143,7,59,19,6
304256,1,2,6,2,12750,2,29,4,9.5
773507,1,2,2,2,12750,2,21,6,8
749826,2,2,1,2,342.5,4,35,6,0
799919,2,2,1,2,342.5,4,47,6,0
681311,4,2,2,2,6666.66666666667,6,27,10,9
313279,1,1,6,1,318.482238769531,8,64,35,6
760242,2,2,2,2,1639.14285714286,7,49,1,11
319392,1,1,2,2,452.062046595982,7,49,21,8
319441,1,1,1,2,452.062046595982,7,42,21,7
316860,1,1,2,1,533.333333333333,6,52,34,6
316859,1,1,2,1,533.333333333333,6,60,34,5
772113,1,1,2,2,1441.66666666667,6,36,5,8
702607,1,1,2,2,1441.66666666667,6,33,4,11
304072,1,2,2,1,3066.667578125,5,26,1,11
666704,4,1,2,2,11304.5,2,58,35,12
670280,4,1,2,2,11304.5,2,57,35,18.5
321557,2,1,2,2,2250,2,50,7,10
320633,2,1,2,2,2250,2,46,7,9.5
314457,1,1,1,1,1858.22192382812,8,32,11,11
700287,1,1,2,1,1858.22192382812,8,40,11,12.5
322796,2,2,2,2,1330.63492838542,6,47,12,9
769004,2,2,2,2,1330.63492838542,6,48,12,5
306797,1,1,2,2,475,4,54,9,8
724259,1,1,2,2,475,4,52,9,11
723816,1,2,2,2,588.888888888889,9,31,14,7
582243,2,1,2,2,4183.98046875,3,36,2,10.5
307718,1,1,2,1,2120,4,52,29,12
750722,1,1,2,1,2120,4,65,29,5
302703,1,1,6,2,718.333333333333,6,44,20,7
301907,1,1,6,2,718.333333333333,6,55,20,5
322329,2,1,2,2,2976.66666666667,6,46,17,8
502093,2,1,2,2,2976.66666666667,6,52,17,10
320702,1,1,2,2,1533.33333333333,3,65,30,5
320654,1,1,2,2,12691.25,4,48,15,16.5
721210,1,1,2,2,12691.25,4,50,15,16
667749,4,2,1,2,31889.484375,2,30,3,9.5
638651,4,2,1,2,31889.484375,2,37,3,18.5
760900,1,2,2,2,2150,2,35,3,11
302436,1,2,6,2,2150,2,44,3,10
320488,1,1,2,1,8000,3,80,53,10
320487,1,1,2,1,8000,3,78,53,10
321421,2,1,2,2,777.816615513393,7,49,14,7
321810,1,1,2,1,17680.896484375,1,45,10,13.5
320844,1,2,2,2,1965,4,34,1,10
305810,1,1,2,2,1487.5,4,37,11,11
303374,1,1,2,2,1487.5,4,35,11,12
675931,3,1,1,2,496.666666666667,6,41,5,7
302770,1,1,1,1,1466.54272460938,4,67,22,8
306687,1,1,7,1,1466.54272460938,4,55,22,10
319282,2,1,2,2,1520,4,50,10,9.5
319283,2,1,2,2,1520,4,46,10,9.5
680161,1,1,2,3,7157.9296875,3,50,12,12
609784,1,1,2,3,7157.9296875,3,43,12,18.5
626032,1,1,2,2,6750,4,36,4,12
